Timestamp,Room,Motion_Sensor,Temperature,Humidity,Light_Level,Sound_Level,Appliance_Usage,People_Present,Activity
2025-04-05 00:18:00,Bathroom,0,25.8,35,75,40,1,3,Showering
2025-04-02 05:43:00,Kitchen,1,19.2,60,77,60,1,1,Cooking
2025-04-02 04:58:00,Bathroom,0,18.9,60,54,70,1,3,Idle
2025-04-07 16:35:00,Living Room,0,23.3,40,66,87,1,4,Relaxing
2025-04-04 00:40:00,Bathroom,1,18.8,35,56,82,1,4,Showering
2025-04-03 21:09:00,Bedroom,1,20.4,40,34,55,0,1,Sleeping
2025-04-07 23:55:00,Kitchen,0,26.1,45,74,36,1,1,Cleaning
2025-04-03 16:49:00,Bedroom,1,27.6,35,58,91,1,4,Reading
2025-04-05 05:32:00,Bathroom,0,22.1,45,54,34,0,4,Idle
2025-04-05 13:33:00,Kitchen,1,27.9,45,92,24,1,2,Cooking
2025-04-07 00:03:00,Kitchen,1,26.1,45,63,85,0,5,Cooking
2025-04-04 01:58:00,Kitchen,1,23.6,40,30,65,0,2,Cooking
2025-04-04 01:36:00,Bedroom,1,26.0,45,73,71,0,3,Reading
2025-04-01 16:50:00,Kitchen,1,24.7,45,74,68,1,4,Cleaning
2025-04-02 17:45:00,Kitchen,0,20.3,30,98,94,1,4,Cleaning
2025-04-01 14:09:00,Bathroom,0,20.8,45,1,36,1,5,Idle
2025-04-02 02:40:00,Bedroom,1,27.8,55,28,20,0,2,Sleeping
2025-04-07 10:27:00,Bedroom,0,25.1,45,34,94,0,4,Sleeping
2025-04-08 04:34:00,Kitchen,0,19.8,50,83,43,1,1,Cooking
2025-04-04 03:01:00,Bedroom,1,23.6,55,79,87,1,1,Reading
2025-04-01 23:35:00,Kitchen,0,21.7,50,72,43,0,5,Cooking
2025-04-02 19:30:00,Living Room,1,23.9,35,58,25,1,2,Watching TV
2025-04-06 16:19:00,Living Room,1,26.3,50,4,34,0,1,Idle
2025-04-04 09:39:00,Bedroom,0,25.9,30,56,46,0,2,Idle
2025-04-02 21:02:00,Bedroom,1,18.3,45,33,47,1,5,Sleeping
2025-04-06 09:09:00,Bathroom,0,23.9,35,99,35,0,3,Showering
2025-04-01 13:45:00,Bedroom,1,21.4,35,78,72,1,3,Reading
2025-04-05 04:07:00,Kitchen,0,24.1,50,86,87,0,1,Cleaning
2025-04-08 02:32:00,Living Room,0,23.3,40,37,89,1,5,Relaxing
2025-04-03 21:59:00,Bedroom,0,25.6,50,49,48,1,2,Idle
2025-04-04 18:12:00,Living Room,1,19.7,40,71,21,0,4,Watching TV
2025-04-05 04:08:00,Kitchen,1,25.2,35,21,28,1,3,Cooking
2025-04-01 18:52:00,Bedroom,0,18.4,45,3,66,1,2,Idle
2025-04-02 12:05:00,Bathroom,0,21.8,50,49,75,0,2,Idle
2025-04-05 21:53:00,Bedroom,1,18.4,45,88,87,1,2,Idle
2025-04-04 13:37:00,Bathroom,1,25.5,60,76,96,1,1,Idle
2025-04-05 18:04:00,Bathroom,1,22.2,30,67,73,0,2,Showering
2025-04-04 16:15:00,Living Room,1,22.7,35,67,81,0,3,Relaxing
2025-04-03 22:15:00,Bedroom,0,21.7,55,28,37,0,4,Idle
2025-04-03 06:20:00,Bathroom,0,24.2,50,38,87,1,5,Using Toilet
2025-04-05 02:54:00,Bathroom,1,24.5,60,6,34,0,2,Showering
2025-04-04 09:29:00,Living Room,1,22.6,45,23,95,0,3,Idle
2025-04-03 03:43:00,Bedroom,0,21.8,35,55,47,1,4,Reading
2025-04-05 23:02:00,Living Room,1,27.9,50,81,80,1,5,Watching TV
2025-04-03 05:43:00,Living Room,0,26.1,30,55,96,1,3,Relaxing
2025-04-07 14:21:00,Kitchen,0,21.1,55,28,35,1,4,Idle
2025-04-06 13:43:00,Kitchen,0,22.0,30,44,37,0,5,Cooking
2025-04-05 10:52:00,Bathroom,1,19.9,60,76,37,0,2,Idle
2025-04-05 05:43:00,Kitchen,1,26.4,45,14,57,0,1,Cleaning
2025-04-07 00:42:00,Bathroom,1,24.6,40,52,87,0,2,Idle
2025-04-06 17:45:00,Living Room,1,25.5,30,86,51,1,3,Watching TV
2025-04-04 15:42:00,Bathroom,0,22.7,60,92,65,0,2,Using Toilet
2025-04-03 03:45:00,Bathroom,1,23.6,60,39,22,1,2,Using Toilet
2025-04-08 04:05:00,Bathroom,1,26.5,40,68,51,0,4,Using Toilet
2025-04-05 20:20:00,Living Room,1,24.7,50,81,39,0,2,Watching TV
2025-04-01 19:19:00,Living Room,0,23.8,40,63,50,1,4,Watching TV
2025-04-01 22:20:00,Kitchen,0,23.1,40,84,33,0,5,Cooking
2025-04-07 07:23:00,Bedroom,0,28.0,60,69,39,1,3,Reading
2025-04-04 10:39:00,Kitchen,0,25.9,35,27,22,0,5,Idle
2025-04-05 15:07:00,Bathroom,0,26.7,55,49,52,1,2,Using Toilet
2025-04-04 02:26:00,Living Room,0,26.0,50,45,75,1,3,Watching TV
2025-04-04 09:06:00,Kitchen,0,20.0,55,10,44,0,2,Idle
2025-04-04 07:29:00,Bathroom,0,20.1,55,9,54,0,2,Idle
2025-04-02 04:46:00,Kitchen,1,19.6,55,40,41,1,5,Cleaning
2025-04-07 04:34:00,Bathroom,0,18.5,45,64,95,0,2,Using Toilet
2025-04-06 11:27:00,Living Room,1,27.6,45,54,41,0,2,Watching TV
2025-04-02 03:24:00,Bedroom,1,25.0,60,83,74,1,4,Reading
2025-04-05 20:15:00,Living Room,0,26.6,30,69,44,1,2,Idle
2025-04-02 11:44:00,Bedroom,0,28.0,40,32,24,1,2,Sleeping
2025-04-06 12:48:00,Living Room,0,21.5,40,19,69,1,1,Idle
2025-04-07 11:12:00,Kitchen,1,20.0,60,39,53,1,5,Cleaning
2025-04-01 23:28:00,Bathroom,0,25.6,55,97,92,1,4,Showering
2025-04-03 23:45:00,Bathroom,0,22.7,60,51,41,0,4,Idle
2025-04-07 00:19:00,Bedroom,0,22.2,30,100,20,1,5,Idle
2025-04-05 20:48:00,Living Room,0,19.9,50,31,56,0,1,Relaxing
2025-04-04 13:07:00,Kitchen,0,25.0,60,82,98,1,5,Cleaning
2025-04-08 00:45:00,Bathroom,1,19.8,45,0,81,1,3,Idle
2025-04-04 14:21:00,Bedroom,1,20.6,35,16,91,0,4,Sleeping
2025-04-01 10:34:00,Kitchen,0,21.1,35,69,63,0,2,Cleaning
2025-04-06 04:49:00,Living Room,1,22.0,60,49,65,1,2,Idle
2025-04-04 15:04:00,Bedroom,0,21.9,30,83,55,0,1,Sleeping
2025-04-04 22:29:00,Bedroom,1,19.0,50,35,74,1,2,Idle
2025-04-01 18:58:00,Bedroom,1,22.0,55,31,20,0,2,Sleeping
2025-04-01 08:26:00,Kitchen,1,21.9,40,1,86,0,4,Cooking
2025-04-03 02:18:00,Living Room,1,23.2,50,53,39,0,1,Relaxing
2025-04-07 12:38:00,Bathroom,1,27.4,35,30,88,0,5,Using Toilet
2025-04-01 20:53:00,Living Room,1,25.7,35,48,65,1,4,Idle
2025-04-02 01:21:00,Living Room,0,21.7,55,98,96,0,1,Watching TV
2025-04-03 10:50:00,Living Room,1,26.1,60,69,98,1,2,Watching TV
2025-04-03 11:21:00,Living Room,0,24.2,45,14,98,1,2,Idle
2025-04-04 14:41:00,Living Room,0,25.8,30,18,63,0,3,Relaxing
2025-04-03 18:42:00,Kitchen,1,18.0,45,35,80,0,4,Cooking
2025-04-02 10:32:00,Bedroom,1,18.8,45,1,71,0,1,Sleeping
2025-04-05 02:38:00,Bathroom,1,24.6,50,83,66,0,4,Using Toilet
2025-04-02 05:18:00,Bedroom,0,25.1,30,54,43,1,4,Reading
2025-04-06 02:16:00,Bedroom,1,23.0,45,19,92,0,4,Idle
2025-04-03 22:47:00,Bathroom,0,27.1,55,99,79,0,3,Showering
2025-04-06 05:12:00,Living Room,1,28.0,45,67,61,1,3,Watching TV
2025-04-06 00:37:00,Kitchen,1,25.4,50,51,42,1,5,Cooking
2025-04-01 16:43:00,Kitchen,0,24.3,30,74,75,1,4,Cleaning
2025-04-06 09:24:00,Living Room,0,27.5,40,27,23,1,5,Idle
2025-04-06 07:07:00,Bedroom,1,26.7,60,39,29,1,3,Sleeping
2025-04-07 18:14:00,Bedroom,1,18.5,55,63,71,1,5,Idle
2025-04-02 21:38:00,Kitchen,1,19.4,55,79,52,0,2,Idle
2025-04-07 07:54:00,Living Room,1,27.7,40,50,72,1,4,Idle
2025-04-04 21:02:00,Bathroom,0,20.3,45,35,29,0,4,Idle
2025-04-02 15:05:00,Bedroom,0,20.5,45,39,89,0,2,Reading
2025-04-04 18:34:00,Living Room,1,18.6,40,15,45,0,1,Relaxing
2025-04-05 18:27:00,Bedroom,0,23.2,45,39,73,1,3,Idle
2025-04-01 22:52:00,Bedroom,1,20.4,50,92,77,1,4,Idle
2025-04-02 03:21:00,Kitchen,0,25.8,50,40,34,0,4,Cooking
2025-04-06 20:19:00,Bathroom,1,22.7,50,52,84,0,2,Showering
2025-04-03 01:07:00,Kitchen,1,26.8,40,68,43,1,3,Idle
2025-04-06 23:21:00,Bathroom,1,21.7,40,72,28,0,4,Using Toilet
2025-04-03 12:53:00,Living Room,0,24.0,60,61,25,0,5,Idle
2025-04-02 23:26:00,Bedroom,0,27.8,50,52,40,0,2,Reading
2025-04-01 20:57:00,Bathroom,0,24.8,60,78,95,1,5,Using Toilet
2025-04-02 07:17:00,Kitchen,1,25.8,45,57,87,0,3,Idle
2025-04-05 00:33:00,Bathroom,1,24.5,35,63,37,0,3,Showering
2025-04-06 08:22:00,Kitchen,1,27.9,50,14,41,0,3,Idle
2025-04-02 07:23:00,Living Room,1,19.4,40,19,64,0,1,Watching TV
2025-04-06 18:01:00,Bedroom,1,20.1,35,71,50,0,4,Sleeping
2025-04-01 14:20:00,Kitchen,0,22.1,55,61,70,1,5,Cleaning
2025-04-02 16:05:00,Kitchen,0,22.1,50,22,55,1,5,Idle
2025-04-02 17:27:00,Bathroom,1,26.6,60,29,86,1,1,Showering
2025-04-05 21:13:00,Bathroom,1,24.1,60,27,84,0,3,Using Toilet
2025-04-02 16:04:00,Living Room,1,27.6,60,96,64,1,4,Idle
2025-04-07 02:32:00,Kitchen,0,21.2,55,61,54,0,1,Idle
2025-04-05 15:13:00,Living Room,0,19.6,35,11,88,0,4,Relaxing
2025-04-04 10:49:00,Kitchen,1,26.8,50,76,52,0,2,Cleaning
2025-04-04 01:33:00,Bedroom,1,22.0,55,16,70,1,4,Sleeping
2025-04-03 21:03:00,Kitchen,0,25.1,35,79,41,1,1,Cooking
2025-04-01 19:41:00,Kitchen,1,18.8,50,25,27,1,3,Cleaning
2025-04-04 12:15:00,Living Room,1,26.7,30,55,91,1,5,Relaxing
2025-04-01 21:30:00,Living Room,1,22.4,35,28,70,1,5,Watching TV
2025-04-04 19:46:00,Bathroom,1,27.7,55,59,66,1,3,Showering
2025-04-05 02:18:00,Kitchen,0,18.7,40,86,31,1,4,Idle
2025-04-03 11:35:00,Kitchen,0,24.8,30,100,79,1,3,Idle
2025-04-01 18:09:00,Living Room,1,23.5,30,97,40,1,1,Relaxing
2025-04-06 08:50:00,Living Room,0,20.9,30,89,92,1,3,Idle
2025-04-03 09:30:00,Living Room,0,26.5,40,90,94,0,1,Relaxing
2025-04-03 03:56:00,Bathroom,0,22.8,35,4,95,0,5,Using Toilet
2025-04-03 06:09:00,Bedroom,1,22.4,55,46,42,1,5,Idle
2025-04-07 03:20:00,Living Room,0,19.6,35,66,31,0,2,Relaxing
2025-04-04 23:29:00,Bedroom,1,26.9,35,53,33,0,5,Idle
2025-04-03 19:04:00,Kitchen,0,27.3,55,4,46,0,5,Cooking
2025-04-06 20:42:00,Living Room,0,26.7,50,57,48,0,3,Relaxing
2025-04-06 13:11:00,Living Room,1,18.3,45,90,48,1,5,Idle
2025-04-05 07:32:00,Living Room,1,21.3,40,31,38,0,1,Relaxing
2025-04-04 02:17:00,Living Room,1,19.3,40,70,96,1,3,Relaxing
2025-04-04 12:08:00,Bathroom,1,25.5,45,82,68,0,5,Idle
2025-04-04 00:29:00,Bedroom,1,24.0,40,68,49,0,4,Sleeping
2025-04-04 15:04:00,Bedroom,1,24.2,50,48,54,1,5,Idle
2025-04-06 03:25:00,Bedroom,1,24.7,60,97,62,1,2,Idle
2025-04-01 11:08:00,Bathroom,0,19.6,30,78,91,0,2,Idle
2025-04-03 03:46:00,Kitchen,1,18.1,50,6,87,1,1,Cleaning
2025-04-06 05:53:00,Bathroom,0,22.1,55,49,57,1,4,Showering
2025-04-04 00:02:00,Kitchen,1,26.1,60,22,70,0,1,Cleaning
2025-04-06 10:50:00,Bathroom,1,22.7,45,21,62,1,5,Showering
2025-04-04 00:15:00,Living Room,1,26.2,30,68,30,0,5,Watching TV
2025-04-05 23:10:00,Living Room,1,21.5,60,42,99,0,1,Relaxing
2025-04-05 17:10:00,Living Room,0,19.1,35,25,90,0,4,Relaxing
2025-04-01 19:34:00,Kitchen,0,25.5,55,34,54,0,4,Idle
2025-04-05 20:04:00,Bedroom,1,23.3,50,38,89,0,1,Reading
2025-04-03 14:49:00,Bathroom,1,25.4,40,46,72,0,1,Showering
2025-04-03 20:28:00,Bathroom,0,24.8,50,66,70,0,3,Showering
2025-04-05 14:50:00,Living Room,0,25.2,50,89,69,0,1,Idle
2025-04-08 04:21:00,Bedroom,0,25.2,30,14,59,0,5,Idle
2025-04-01 22:31:00,Kitchen,1,23.5,60,60,57,0,4,Cleaning
2025-04-01 19:45:00,Bathroom,1,27.2,45,56,43,0,1,Showering
2025-04-02 02:55:00,Living Room,1,22.8,45,19,85,1,5,Relaxing
2025-04-06 18:01:00,Kitchen,1,24.3,55,19,29,0,3,Cooking
2025-04-06 21:29:00,Living Room,0,21.9,50,19,75,1,5,Idle
2025-04-03 06:55:00,Kitchen,0,25.4,60,13,77,0,1,Cleaning
2025-04-02 22:00:00,Bedroom,0,25.0,40,91,53,1,1,Reading
2025-04-07 13:49:00,Bathroom,0,23.7,50,100,39,0,5,Using Toilet
2025-04-02 14:37:00,Bedroom,0,25.3,50,84,42,0,4,Sleeping
2025-04-03 17:39:00,Bedroom,0,25.4,60,52,50,0,1,Sleeping
2025-04-03 23:19:00,Bedroom,1,19.5,40,24,37,0,4,Reading
2025-04-04 13:39:00,Living Room,1,22.3,30,2,40,0,3,Relaxing
2025-04-04 23:30:00,Kitchen,0,24.5,40,39,32,1,2,Idle
2025-04-03 02:36:00,Living Room,0,22.8,40,88,78,0,4,Watching TV
2025-04-04 05:44:00,Bathroom,0,20.5,35,12,50,0,3,Idle
2025-04-07 17:05:00,Bedroom,1,19.0,40,69,52,1,3,Sleeping
2025-04-07 20:32:00,Bedroom,1,18.7,55,50,41,0,4,Sleeping
2025-04-02 22:48:00,Bathroom,1,19.3,35,75,29,1,3,Showering
2025-04-04 13:19:00,Bedroom,0,21.3,55,74,66,0,3,Idle
2025-04-02 03:15:00,Bathroom,0,22.5,40,34,96,1,1,Showering
2025-04-02 06:11:00,Kitchen,1,19.2,30,63,96,1,3,Idle
2025-04-05 01:02:00,Kitchen,1,23.5,45,51,69,1,1,Cleaning
2025-04-02 01:35:00,Kitchen,1,27.8,50,97,40,0,3,Cooking
2025-04-05 08:36:00,Living Room,0,19.6,40,47,62,0,2,Relaxing
2025-04-07 14:14:00,Kitchen,0,23.8,40,7,61,0,1,Cooking
2025-04-08 02:54:00,Bathroom,1,19.4,50,71,62,1,3,Idle
2025-04-03 08:28:00,Bedroom,0,22.4,45,62,39,1,2,Idle
2025-04-06 14:19:00,Living Room,0,25.5,40,52,89,1,5,Relaxing
2025-04-01 23:10:00,Bedroom,0,26.3,45,35,29,0,2,Reading
2025-04-04 16:52:00,Bedroom,1,18.9,40,95,82,1,3,Idle
2025-04-01 17:51:00,Kitchen,0,20.1,55,54,59,0,4,Cleaning
2025-04-04 23:23:00,Living Room,1,24.8,50,56,46,1,3,Idle
2025-04-07 03:49:00,Bathroom,0,25.3,55,100,20,0,1,Using Toilet
2025-04-01 06:25:00,Bathroom,1,22.4,60,52,52,0,3,Using Toilet
2025-04-01 13:49:00,Bathroom,0,26.2,55,2,54,1,4,Idle
2025-04-01 12:01:00,Living Room,0,18.9,45,73,94,1,5,Idle
2025-04-05 04:52:00,Kitchen,0,20.2,55,23,91,1,3,Cooking
2025-04-03 15:38:00,Bathroom,0,25.7,50,78,98,1,5,Idle
2025-04-05 09:18:00,Bathroom,1,25.0,35,56,71,0,2,Using Toilet
2025-04-02 21:36:00,Bathroom,0,19.1,40,69,64,1,4,Showering
2025-04-03 13:49:00,Bathroom,0,26.1,35,10,33,0,2,Idle
2025-04-07 17:34:00,Living Room,1,19.3,30,7,45,0,4,Watching TV
2025-04-03 21:29:00,Bathroom,0,20.7,50,22,73,0,4,Using Toilet
2025-04-06 09:12:00,Living Room,1,19.2,35,5,93,1,3,Watching TV
2025-04-05 20:00:00,Bedroom,0,20.6,30,29,56,0,1,Idle
2025-04-02 03:12:00,Bathroom,1,22.5,35,32,66,0,4,Using Toilet
2025-04-05 01:36:00,Bedroom,1,18.4,45,68,32,1,4,Sleeping
2025-04-02 10:48:00,Bedroom,1,20.4,35,33,63,0,2,Sleeping
2025-04-03 15:08:00,Bedroom,0,26.9,40,80,68,0,5,Sleeping
2025-04-03 02:45:00,Living Room,0,24.0,55,50,57,0,4,Watching TV
2025-04-01 15:53:00,Kitchen,1,25.7,60,0,64,0,4,Idle
2025-04-06 06:50:00,Living Room,0,24.1,50,86,92,1,5,Relaxing
2025-04-05 06:42:00,Living Room,1,26.4,30,94,97,0,3,Relaxing
2025-04-06 16:58:00,Kitchen,1,21.9,50,13,55,1,1,Cooking
2025-04-05 17:18:00,Bedroom,0,21.4,40,55,60,0,1,Sleeping
2025-04-08 02:12:00,Kitchen,1,26.6,45,95,42,0,3,Cooking
2025-04-02 15:05:00,Living Room,1,27.7,40,88,83,0,1,Idle
2025-04-01 17:05:00,Living Room,0,24.1,30,75,20,0,3,Idle
2025-04-07 01:59:00,Bedroom,0,21.7,35,40,34,0,3,Idle
2025-04-01 08:01:00,Kitchen,1,21.8,40,54,37,1,5,Cleaning
2025-04-03 01:59:00,Bedroom,1,23.6,35,35,31,1,1,Sleeping
2025-04-04 03:08:00,Bathroom,1,26.2,60,99,70,0,5,Using Toilet
2025-04-04 12:27:00,Kitchen,1,20.7,30,80,32,1,2,Cleaning
2025-04-03 06:10:00,Bedroom,1,21.9,50,19,59,0,5,Idle
2025-04-07 01:06:00,Bedroom,0,25.0,40,87,33,0,1,Idle
2025-04-08 00:57:00,Bedroom,1,21.5,50,94,30,0,4,Idle
2025-04-01 23:07:00,Bathroom,1,21.8,40,97,93,1,2,Idle
2025-04-04 17:27:00,Living Room,0,25.1,30,88,93,0,2,Idle
2025-04-02 15:04:00,Living Room,1,26.6,40,69,53,0,4,Idle
2025-04-02 20:25:00,Bedroom,0,25.0,60,86,59,1,3,Sleeping
2025-04-07 12:58:00,Bedroom,0,19.2,50,72,75,0,4,Idle
2025-04-04 09:25:00,Kitchen,0,27.9,40,77,88,1,4,Idle
2025-04-05 11:47:00,Kitchen,1,19.9,50,71,38,1,4,Cooking
2025-04-07 13:26:00,Kitchen,1,18.1,55,91,96,1,4,Cleaning
2025-04-04 03:30:00,Bathroom,1,22.2,40,88,67,1,3,Idle
2025-04-03 02:59:00,Living Room,0,18.4,50,34,47,0,3,Relaxing
2025-04-06 18:52:00,Bedroom,0,27.2,30,16,71,0,3,Idle
2025-04-04 19:48:00,Kitchen,0,21.3,40,78,39,1,4,Cooking
2025-04-01 10:06:00,Bedroom,0,22.0,45,97,34,0,3,Idle
2025-04-04 21:38:00,Living Room,1,21.4,35,32,76,1,2,Idle
2025-04-05 22:42:00,Bedroom,0,22.5,45,13,51,0,2,Sleeping
2025-04-01 13:26:00,Bathroom,0,23.8,40,100,41,1,5,Showering
2025-04-06 03:33:00,Kitchen,0,24.0,30,98,87,1,4,Cooking
2025-04-02 22:22:00,Bathroom,1,20.7,40,5,68,0,4,Idle
2025-04-01 08:51:00,Bathroom,1,23.4,40,5,69,1,3,Using Toilet
2025-04-06 12:55:00,Bedroom,1,21.0,30,21,60,0,5,Idle
2025-04-01 22:15:00,Living Room,1,27.6,50,87,23,1,4,Relaxing
2025-04-06 14:12:00,Bedroom,0,22.9,30,37,35,0,2,Sleeping
2025-04-03 13:36:00,Bedroom,0,18.1,50,51,68,0,4,Idle
2025-04-07 08:55:00,Bathroom,0,18.9,60,2,46,1,5,Idle
2025-04-06 06:01:00,Bedroom,1,23.1,45,47,86,1,1,Reading
2025-04-01 18:27:00,Living Room,0,20.0,30,88,76,1,1,Idle
2025-04-05 10:31:00,Bedroom,1,26.3,50,21,57,1,2,Reading
2025-04-01 09:31:00,Bathroom,1,22.0,60,16,49,0,3,Using Toilet
2025-04-02 14:12:00,Bedroom,1,27.1,35,11,75,0,2,Idle
2025-04-08 01:18:00,Bathroom,1,24.0,50,31,34,1,2,Idle
2025-04-03 19:17:00,Living Room,1,24.3,55,38,63,0,2,Idle
2025-04-04 04:41:00,Kitchen,0,26.9,45,67,93,0,2,Idle
2025-04-03 01:44:00,Bathroom,1,23.4,35,60,48,1,2,Idle
2025-04-02 16:31:00,Kitchen,1,26.3,50,12,42,0,3,Idle
2025-04-05 02:24:00,Living Room,1,21.5,30,2,44,1,3,Relaxing
2025-04-05 02:50:00,Bathroom,0,25.6,40,90,41,0,3,Using Toilet
2025-04-04 19:49:00,Kitchen,0,25.2,60,83,38,1,3,Idle
2025-04-07 03:50:00,Bathroom,0,26.4,30,46,21,1,5,Idle
2025-04-06 22:15:00,Bedroom,1,19.7,40,0,28,1,4,Idle
2025-04-04 00:59:00,Bathroom,1,19.6,45,11,51,1,1,Using Toilet
2025-04-04 01:14:00,Kitchen,1,23.1,50,79,30,1,5,Cleaning
2025-04-04 19:12:00,Living Room,0,22.4,55,27,20,1,2,Idle
2025-04-07 10:45:00,Living Room,0,26.5,45,6,61,1,4,Idle
2025-04-04 10:35:00,Kitchen,1,26.3,55,20,63,0,2,Cleaning
2025-04-06 08:52:00,Kitchen,1,23.4,60,45,33,1,2,Idle
2025-04-03 19:42:00,Bedroom,1,22.2,45,24,46,0,4,Idle
2025-04-03 03:16:00,Kitchen,0,22.6,45,15,46,1,3,Idle
2025-04-05 01:01:00,Kitchen,0,27.1,55,10,48,0,5,Idle
2025-04-07 00:49:00,Bedroom,1,24.2,50,41,38,0,5,Reading
2025-04-08 03:41:00,Living Room,0,24.1,50,59,65,0,3,Watching TV
2025-04-08 00:59:00,Kitchen,1,27.0,55,61,21,0,2,Cleaning
2025-04-05 06:24:00,Living Room,0,26.3,55,59,51,1,3,Relaxing
2025-04-06 15:55:00,Bedroom,0,20.3,30,7,83,1,3,Reading
2025-04-01 17:19:00,Living Room,1,19.8,40,55,90,1,5,Watching TV
2025-04-01 16:45:00,Bathroom,1,25.5,35,80,84,1,2,Showering
2025-04-03 16:43:00,Bathroom,1,23.7,50,0,95,0,4,Using Toilet
2025-04-06 08:56:00,Bathroom,1,26.1,55,93,96,0,2,Idle
2025-04-05 02:16:00,Bathroom,0,24.0,35,55,30,0,2,Idle
2025-04-02 06:43:00,Living Room,0,18.6,55,47,21,1,3,Idle
2025-04-08 00:26:00,Kitchen,0,20.5,50,63,81,1,5,Idle
2025-04-03 03:45:00,Living Room,0,25.0,50,30,57,1,1,Watching TV
2025-04-06 03:57:00,Bathroom,0,21.1,50,48,26,1,4,Showering
2025-04-02 03:19:00,Bedroom,1,18.5,55,65,67,0,1,Sleeping
2025-04-07 14:55:00,Living Room,0,26.6,35,28,90,1,1,Relaxing
2025-04-06 13:22:00,Bedroom,1,18.7,60,47,59,1,1,Idle
2025-04-03 11:06:00,Bathroom,1,27.4,50,24,23,0,2,Showering
2025-04-06 13:57:00,Kitchen,1,20.4,50,63,86,1,5,Idle
2025-04-06 15:23:00,Kitchen,0,26.9,60,56,61,1,4,Cooking
2025-04-06 16:24:00,Bathroom,1,26.6,55,4,27,0,5,Showering
2025-04-07 03:41:00,Kitchen,0,19.8,55,2,37,0,3,Idle
2025-04-01 08:53:00,Bathroom,0,25.5,55,0,89,0,2,Showering
2025-04-07 08:02:00,Bathroom,1,22.7,60,24,71,1,5,Using Toilet
2025-04-06 00:19:00,Kitchen,1,21.9,60,36,37,0,1,Cooking
2025-04-03 23:47:00,Kitchen,0,21.7,30,12,92,1,5,Cooking
2025-04-03 13:46:00,Kitchen,0,24.5,35,89,82,0,3,Idle
2025-04-07 08:57:00,Bathroom,0,18.1,60,46,67,0,5,Idle
2025-04-01 15:59:00,Kitchen,0,21.7,45,29,50,1,4,Idle
2025-04-02 17:20:00,Bathroom,0,24.7,40,8,51,1,5,Showering
2025-04-04 13:20:00,Living Room,1,22.4,60,100,49,1,5,Idle
2025-04-06 13:15:00,Bathroom,1,20.7,35,78,45,0,3,Showering
2025-04-08 00:38:00,Kitchen,0,27.0,35,84,49,0,3,Cleaning
2025-04-05 02:21:00,Kitchen,1,19.6,30,73,44,1,5,Cleaning
2025-04-06 00:47:00,Kitchen,0,19.2,55,81,88,0,5,Idle
2025-04-03 13:45:00,Bathroom,1,22.2,50,97,65,1,2,Using Toilet
2025-04-01 06:01:00,Kitchen,1,20.4,45,63,39,0,1,Idle
2025-04-05 13:49:00,Kitchen,0,24.6,55,36,96,1,4,Idle
2025-04-01 16:45:00,Living Room,1,20.2,35,88,69,1,4,Relaxing
2025-04-03 22:49:00,Kitchen,0,25.4,60,91,91,0,1,Cleaning
2025-04-04 12:50:00,Living Room,1,21.6,45,79,40,1,5,Relaxing
2025-04-05 09:19:00,Bathroom,1,19.7,55,37,48,0,3,Using Toilet
2025-04-06 03:18:00,Kitchen,1,18.8,35,44,98,1,1,Cooking
2025-04-02 04:09:00,Living Room,1,27.0,60,25,43,1,3,Watching TV
2025-04-06 13:36:00,Kitchen,1,19.8,55,98,46,1,1,Cooking
2025-04-02 10:36:00,Bathroom,1,27.8,40,92,27,1,2,Idle
2025-04-05 02:10:00,Bathroom,0,23.1,50,29,53,1,5,Using Toilet
2025-04-02 07:48:00,Bedroom,1,18.9,50,18,69,0,2,Reading
2025-04-07 22:38:00,Living Room,1,22.3,60,15,64,0,4,Idle
2025-04-03 10:09:00,Bathroom,1,23.5,55,35,79,1,4,Using Toilet
2025-04-07 19:40:00,Bedroom,0,18.2,30,22,62,0,3,Sleeping
2025-04-06 11:05:00,Bathroom,0,26.0,45,66,78,0,2,Using Toilet
2025-04-07 16:17:00,Bedroom,0,19.2,45,50,75,0,2,Reading
2025-04-05 01:38:00,Kitchen,0,24.2,45,92,96,1,3,Cooking
2025-04-07 19:55:00,Bathroom,1,22.4,55,24,90,0,5,Idle
2025-04-02 07:19:00,Bathroom,0,27.3,40,77,50,1,3,Idle
2025-04-03 01:49:00,Kitchen,1,23.3,50,58,33,0,2,Cooking
2025-04-07 20:12:00,Kitchen,1,25.2,35,48,27,1,2,Idle
2025-04-02 08:54:00,Bathroom,1,20.3,40,78,52,0,3,Showering
2025-04-02 01:01:00,Bathroom,0,21.6,35,48,20,0,1,Using Toilet
2025-04-08 02:51:00,Bedroom,0,21.3,40,64,34,0,4,Sleeping
2025-04-06 02:10:00,Bedroom,0,19.6,50,77,88,1,4,Sleeping
2025-04-03 10:00:00,Living Room,0,24.5,50,75,47,0,5,Watching TV
2025-04-03 05:01:00,Kitchen,1,24.6,45,70,38,0,3,Cooking
2025-04-05 05:01:00,Bathroom,0,24.2,40,82,86,0,4,Showering
2025-04-04 16:31:00,Bathroom,1,27.4,40,83,89,1,2,Showering
2025-04-01 13:11:00,Bedroom,1,23.0,30,43,40,1,5,Idle
2025-04-02 10:30:00,Kitchen,1,24.6,55,68,36,1,4,Idle
